SELECT count(*) FROM singer
SELECT COUNT(*) FROM singer;
SELECT count(*) FROM Highschooler WHERE grade = 9 OR grade = 10;
SELECT COUNT(*) FROM Highschooler WHERE grade = 9 OR grade = 10;
SELECT grade, COUNT(*) as num_students FROM Highschooler GROUP BY grade;
SELECT grade, COUNT(*) as num_students FROM Highschooler GROUP BY grade;
SELECT grade, COUNT(*) as num_students FROM Highschooler GROUP BY grade ORDER BY num_students DESC LIMIT 1;
SELECT grade, COUNT(*) as count FROM Highschooler GROUP BY grade ORDER BY count DESC LIMIT 1;
SELECT grade, COUNT(*) as num_students FROM Highschooler GROUP BY grade HAVING COUNT(*) >= 4;
SELECT grade, COUNT(*) as count FROM Highschooler GROUP BY grade HAVING COUNT(*) >= 4;
SELECT H.ID, COUNT(F.student_id) AS num_friends FROM Highschooler H JOIN Friend F ON H.ID = F.student_id GROUP BY H.ID;
SELECT H1.name, COUNT(F.student_id) AS num_friends FROM Highschooler H1 JOIN Friend F ON H1.ID = F.student_id GROUP BY H1.name;
SELECT H.name, COUNT(F.student_id) as num_friends FROM Highschooler H JOIN Friend F ON H.ID = F.student_id GROUP BY H.ID;
SELECT H.name, COUNT(F.student_id) AS num_friends FROM Highschooler H LEFT JOIN Friend F ON H.ID = F.student_id GROUP BY H.name;
SELECT H.name FROM Highschooler H JOIN Friend F ON H.ID = F.student_id OR H.ID = F.friend_id GROUP BY H.name ORDER BY COUNT(*) DESC LIMIT 1;
SELECT H.name FROM Highschooler H JOIN Friend F ON H.ID = F.student_id OR H.ID = F.friend_id GROUP BY H.name ORDER BY COUNT(*) DESC LIMIT 1;
SELECT H1.name FROM Highschooler H1 JOIN Friend F ON H1.ID = F.student_id GROUP BY H1.name HAVING COUNT(DISTINCT F.friend_id) >= 3;
SELECT H.name FROM Highschooler H JOIN Friend F ON H.ID = F.student_id OR H.ID = F.friend_id GROUP BY H.ID HAVING COUNT(DISTINCT F.friend_id) >= 3;
SELECT H2.name FROM Friend F JOIN Highschooler H1 ON F.student_id = H1.ID JOIN Highschooler H2 ON F.friend_id = H2.ID WHERE H1.name = 'Kyle';
SELECT H1.name FROM Highschooler H1 JOIN Friend F ON H1.ID = F.student_id JOIN Highschooler H2 ON H2.ID = F.friend_id WHERE H2.name = 'Kyle';
SELECT COUNT(*) FROM Highschooler AS h1 JOIN Friend AS f ON h1.ID = f.student_id JOIN Highschooler AS h2 ON h2.ID = f.friend_id WHERE h2.name = 'Kyle';
-- Inserting data into Highschooler table insert into Highschooler (ID, name, grade) values (1, 'Kyle', 11), (2, 'Sarah', 12), (3, 'Tom', 10), (4, 'Jane', 9); -- Inserting data into Friend table insert into Friend (student_id, friend_id) values (1, 2), -- Kyle and Sarah are friends (1, 3), -- Kyle and Tom are friends (2, 4); -- Sarah and Jane are friends -- Inserting data into Likes table insert into Likes (student_id, liked_id) values (1, 2), -- Kyle likes Sarah (1, 3), -- Kyle likes Tom (2, 4); -- Sarah likes Jane
SELECT ID FROM Highschooler WHERE ID NOT IN ( SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend );
SELECT ID FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend);
SELECT name FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend)
SELECT H.name FROM Highschooler H LEFT JOIN Friend F ON H.ID = F.student_id OR H.ID = F.friend_id WHERE F.student_id IS NULL AND F.friend_id IS NULL;
SELECT H1.ID FROM Highschooler H1 JOIN Friend F ON H1.ID = F.student_id JOIN Likes L ON H1.ID = L.student_id WHERE H1.ID NOT IN (SELECT liked_id FROM Likes WHERE student_id = H1.ID)
SELECT ID FROM Highschooler WHERE ID IN ( SELECT student_id FROM Friend UNION SELECT student_id FROM Likes );
SELECT H1.name FROM Highschooler H1 JOIN Friend F ON H1.ID = F.student_id JOIN Likes L ON H1.ID = L.student_id GROUP BY H1.name HAVING COUNT(DISTINCT F.friend_id) > 0 AND COUNT(DISTINCT L.liked_id) > 0;
SELECT DISTINCT H.name FROM Highschooler H JOIN Friend F ON H.ID = F.student_id OR H.ID = F.friend_id JOIN Likes L ON H.ID = L.student_id OR H.ID = L.liked_id;
SELECT student_id, COUNT(*) as num_likes FROM Likes GROUP BY student_id;
SELECT student_id, COUNT(*) as num_likes FROM Likes GROUP BY student_id;
SELECT H.name, COUNT(L.student_id) AS num_likes FROM Highschooler H JOIN Likes L ON H.ID = L.student_id GROUP BY H.ID;
SELECT H.name, COUNT(L.student_id) AS num_likes FROM Highschooler H JOIN Likes L ON H.ID = L.student_id GROUP BY H.name;
SELECT H.name FROM Highschooler H JOIN Likes L ON H.ID = L.student_id OR H.ID = L.liked_id GROUP BY H.name ORDER BY COUNT(L.student_id) DESC, H.name ASC LIMIT 1;
SELECT H.name FROM Highschooler H JOIN Likes L ON H.ID = L.student_id GROUP BY H.name ORDER BY COUNT(L.liked_id) DESC LIMIT 1;
SELECT h.name FROM Highschooler h JOIN Likes l ON h.ID = l.student_id GROUP BY h.ID HAVING COUNT(l.liked_id) >= 2;
SELECT H.name, COUNT(L.student_id) as num_likes FROM Highschooler H JOIN Likes L ON H.ID = L.student_id GROUP BY H.ID HAVING COUNT(L.student_id) >= 2;
SELECT name FROM Highschooler WHERE grade > 5 AND ID IN ( SELECT student_id FROM Friend GROUP BY student_id HAVING COUNT(*) >= 2 )
SELECT name FROM Highschooler WHERE grade > 5 AND ID IN ( SELECT student_id FROM Friend GROUP BY student_id HAVING COUNT(*) >= 2 )
SELECT COUNT(*) FROM Likes JOIN Highschooler ON Likes.student_id = Highschooler.ID WHERE Highschooler.name = 'Kyle';
SELECT COUNT(*) FROM Likes JOIN Highschooler ON Likes.student_id = Highschooler.ID WHERE Highschooler.name = 'Kyle';
SELECT AVG(grade) FROM Highschooler WHERE ID IN (SELECT student_id FROM Friend);
SELECT AVG(H.grade) FROM Highschooler H JOIN Friend F ON H.ID = F.student_id OR H.ID = F.friend_id;
SELECT MIN(grade) FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend)
SELECT MIN(grade) FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend);
SELECT state FROM Owners INTERSECT SELECT state FROM Professionals;
SELECT state FROM Owners INTERSECT SELECT state FROM Professionals;
SELECT AVG(T1.age) FROM Dogs T1 JOIN Treatments T2 ON T1.dog_id = T2.dog_id;
SELECT AVG(T1.age) AS avg_age FROM Dogs T1 JOIN Treatments T2 ON T1.dog_id = T2.dog_id;
SELECT P.professional_id, P.last_name, P.cell_number FROM Professionals P WHERE P.state = 'Indiana' OR (P.professional_id IN ( SELECT T.professional_id FROM Treatments T GROUP BY T.professional_id HAVING COUNT(T.treatment_id) > 2 ))
SELECT professional_id, last_name, cell_number FROM Professionals WHERE state = 'Indiana' OR (professional_id IN ( SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2 ))
SELECT D.name FROM Dogs AS D JOIN Treatments AS T ON D.dog_id = T.dog_id WHERE T.cost_of_treatment <= 1000;
SELECT D.name FROM Dogs AS D JOIN Treatments AS T ON D.dog_id = T.dog_id GROUP BY D.name HAVING SUM(T.cost_of_treatment) <= 1000;
SELECT p.first_name FROM Professionals p WHERE p.first_name NOT IN ( SELECT d.name FROM Dogs d )
SELECT P.first_name FROM Professionals AS P LEFT JOIN Dogs AS D ON P.first_name = D.name WHERE D.name IS NULL UNION SELECT O.first_name FROM Owners AS O LEFT JOIN Dogs AS D ON O.first_name = D.name WHERE D.name IS NULL;
SELECT P.professional_id, P.role_code, P.email_address FROM Professionals P WHERE P.professional_id NOT IN (SELECT T.professional_id FROM Treatments T);
SELECT professional_id, role_code, email_address FROM Professionals WHERE professional_id NOT IN (SELECT professional_id FROM Treatments);
SELECT o.owner_id, o.first_name, o.last_name FROM Owners o JOIN Dogs d ON o.owner_id = d.owner_id GROUP BY o.owner_id, o.first_name, o.last_name ORDER BY COUNT(d.dog_id) DESC LIMIT 1;
SELECT o.owner_id, o.first_name, o.last_name FROM Owners o JOIN Dogs d ON o.owner_id = d.owner_id GROUP BY o.owner_id, o.first_name, o.last_name ORDER BY COUNT(d.dog_id) DESC LIMIT 1;
SELECT P.professional_id, P.role_code, P.first_name FROM Professionals P JOIN Treatments T ON P.professional_id = T.professional_id GROUP BY P.professional_id, P.role_code, P.first_name HAVING COUNT(T.treatment_id) >= 2;
SELECT P.professional_id, P.role_code, P.first_name FROM Professionals P JOIN ( SELECT T.professional_id, COUNT(*) as treatment_count FROM Treatments T GROUP BY T.professional_id HAVING COUNT(*) >= 2 ) AS TREATMENT_COUNT ON P.professional_id = TREATMENT_COUNT.professional_id;
SELECT B.breed_name, COUNT(D.dog_id) as num_dogs FROM Breeds B JOIN Dogs D ON B.breed_code = D.breed_code GROUP BY B.breed_name ORDER BY num_dogs DESC;
SELECT B.breed_name FROM Breeds B JOIN Dogs D ON B.breed_code = D.breed_code GROUP BY B.breed_name ORDER BY COUNT(D.dog_id) DESC LIMIT 1;
SELECT O.owner_id, O.last_name FROM Owners O JOIN Dogs D ON O.owner_id = D.owner_id JOIN Treatments T ON D.dog_id = T.dog_id JOIN Charges C ON T.treatment_id = C.charge_id GROUP BY O.owner_id, O.last_name ORDER BY SUM(C.charge_amount) DESC LIMIT 1;
SELECT o.owner_id, o.last_name FROM Owners o JOIN ( SELECT d.owner_id, SUM(tt.cost_of_treatment) as total_cost FROM Dogs d JOIN Treatments tt ON d.dog_id = tt.dog_id GROUP BY d.owner_id ) t ON o.owner_id = t.owner_id WHERE t.total_cost = (SELECT MAX(total_cost) FROM ( SELECT d.owner_id, SUM(tt.cost_of_treatment) as total_cost FROM Dogs d JOIN Treatments tt ON d.dog_id = tt.dog_id GROUP BY d.owner_id ) AS subquery)
SELECT tt.treatment_type_description, SUM(t.cost_of_treatment) AS total_cost FROM Treatments t JOIN Treatment_Types tt ON t.treatment_type_code = tt.treatment_type_code GROUP BY tt.treatment_type_description ORDER BY total_cost ASC LIMIT 1;
SELECT tt.treatment_type_description FROM Treatment_Types tt JOIN ( SELECT treatment_type_code, SUM(cost_of_treatment) AS total_cost FROM Treatments GROUP BY treatment_type_code ) t ON tt.treatment_type_code = t.treatment_type_code ORDER BY t.total_cost ASC LIMIT 1;
SELECT o.owner_id, o.zip_code, SUM(c.charge_amount) AS total_charges FROM Owners o JOIN Dogs d ON o.owner_id = d.owner_id JOIN Charges c ON d.dog_id = c.charge_id GROUP BY o.owner_id, o.zip_code ORDER BY total_charges DESC LIMIT 1;
SELECT O.owner_id, O.zip_code, SUM(T.cost_of_treatment) AS TotalCost FROM Owners O JOIN Dogs D ON O.owner_id = D.owner_id JOIN Treatments T ON D.dog_id = T.dog_id GROUP BY O.owner_id, O.zip_code ORDER BY TotalCost DESC LIMIT 1;
SELECT P.professional_id, P.cell_number FROM Professionals P JOIN ( SELECT T.professional_id, COUNT(DISTINCT T.treatment_type_code) AS treatment_count FROM Treatments T GROUP BY T.professional_id ) AS Treatment_Count ON P.professional_id = Treatment_Count.professional_id WHERE Treatment_Count.treatment_count >= 2;
SELECT P.professional_id, P.cell_number FROM Professionals AS P JOIN Treatments AS T ON P.professional_id = T.professional_id GROUP BY P.professional_id HAVING COUNT(DISTINCT T.treatment_type_code) >= 2;
WITH AverageCost AS ( SELECT AVG(cost_of_treatment) as avg_cost FROM Treatments ) SELECT P.first_name, P.last_name FROM Professionals P JOIN Treatments T ON P.professional_id = T.professional_id WHERE cost_of_treatment < (SELECT avg_cost FROM AverageCost);
WITH AverageCost AS ( SELECT AVG(cost_of_treatment) as avg_cost FROM Treatments ) SELECT P.first_name, P.last_name FROM Professionals P JOIN Treatments T ON P.professional_id = T.professional_id WHERE cost_of_treatment < (SELECT avg_cost FROM AverageCost);
SELECT T.date_of_treatment AS treatment_date, P.first_name AS professional_first_name FROM Treatments T JOIN Professionals P ON T.professional_id = P.professional_id;
SELECT T.date_of_treatment, P.first_name AS 'operating_professional' FROM Treatments T JOIN Professionals P ON T.professional_id = P.professional_id;
SELECT tt.treatment_type_description, t.cost_of_treatment FROM Treatments t JOIN Treatment_Types tt ON t.treatment_type_code = tt.treatment_type_code;
SELECT T.treatment_id, T.cost_of_treatment, TT.treatment_type_description FROM Treatments T JOIN Treatment_Types TT ON T.treatment_type_code = TT.treatment_type_code;
SELECT O.first_name, O.last_name, D.size_code AS dog_size FROM Owners O JOIN Dogs D ON O.owner_id = D.owner_id;
SELECT O.first_name, O.last_name, D.size_code FROM Owners O JOIN Dogs D ON O.owner_id = D.owner_id;
SELECT o.first_name, d.name FROM Owners o JOIN Dogs d ON o.owner_id = d.owner_id;
SELECT o.first_name, d.name FROM Owners o JOIN Dogs d ON o.owner_id = d.owner_id;
SELECT D.name, T.date_of_treatment FROM Dogs D JOIN Treatments T ON D.dog_id = T.dog_id WHERE D.breed_code IN ( SELECT B.breed_code FROM Breeds B GROUP BY B.breed_code HAVING COUNT(B.breed_code) = (SELECT MIN(COUNT(B.breed_code)) FROM Breeds) ) ORDER BY D.name;
SELECT D.name, T.date_of_treatment FROM Dogs AS D JOIN Treatments AS T ON D.dog_id = T.dog_id WHERE D.breed_code IN ( SELECT B.breed_code FROM Breeds AS B GROUP BY B.breed_code HAVING COUNT(DISTINCT D.dog_id) = (SELECT MIN(count) FROM ( SELECT breed_code, COUNT(*) as count FROM Dogs GROUP BY breed_code ) t) );
SELECT O.first_name, D.name FROM Owners O JOIN Dogs D ON O.owner_id = D.owner_id WHERE O.state = 'Virginia';
SELECT O.first_name, D.name FROM Owners AS O JOIN Dogs AS D ON O.owner_id = D.owner_id WHERE O.state = 'Virginia';
SELECT T1.date_arrived, T1.date_departed FROM Dogs AS T1 INNER JOIN Treatments AS T2 ON T1.dog_id = T2.dog_id;
SELECT D.date_arrived, D.date_departed FROM Dogs D JOIN Treatments T ON D.dog_id = T.dog_id;
SELECT O.last_name FROM Owners O JOIN Dogs D ON O.owner_id = D.owner_id WHERE D.age = (SELECT MIN(age) FROM Dogs);
SELECT T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id = T2.owner_id WHERE T1.age = ( SELECT MIN(age) FROM Dogs );
SELECT email_address FROM Professionals WHERE state IN ('Hawaii', 'Wisconsin');
SELECT email_address FROM Professionals WHERE state = 'Hawaii' UNION SELECT email_address FROM Professionals WHERE state = 'Wisconsin';
SELECT date_arrived AS 'Arriving Date', date_departed AS 'Departing Date' FROM Dogs;
SELECT date_arrived AS Arrival_Date, date_departed AS Departure_Date FROM Dogs;
SELECT COUNT(DISTINCT dog_id) FROM Treatments;
SELECT COUNT(DISTINCT dog_id) FROM Treatments;
SELECT COUNT(DISTINCT P.professional_id) FROM Professionals P JOIN Treatments T ON P.professional_id = T.professional_id;
SELECT COUNT(DISTINCT p.professional_id) FROM Professionals p JOIN Treatments t ON p.professional_id = t.professional_id;
SELECT P.role_code, P.street, P.city, P.state FROM Professionals P WHERE P.city LIKE '%West%';
SELECT P.role_code, P.street, P.city, P.state FROM Professionals P WHERE P.city LIKE '%West%';
SELECT first_name, last_name, email_address FROM Owners WHERE state LIKE '%North%';
SELECT first_name, last_name, email_address FROM Owners WHERE state LIKE '%North%';
SELECT COUNT(*) FROM Dogs WHERE age < (SELECT AVG(age) FROM Dogs);
SELECT COUNT(*) FROM Dogs WHERE age < (SELECT AVG(age) FROM Dogs);
SELECT MAX(cost_of_treatment) AS max_cost FROM Treatments;
SELECT T2.cost_of_treatment FROM Treatments AS T1 JOIN Treatments AS T2 ON T1.treatment_id = T2.treatment_id WHERE T1.date_of_treatment = ( SELECT MAX(date_of_treatment) FROM Treatments )
SELECT COUNT(DISTINCT dog_id) FROM Dogs WHERE dog_id NOT IN (SELECT dog_id FROM Treatments);
SELECT COUNT(*) FROM Dogs WHERE dog_id NOT IN (SELECT dog_id FROM Treatments);
SELECT COUNT(*) FROM Owners LEFT JOIN Dogs ON Owners.owner_id = Dogs.owner_id WHERE Dogs.owner_id IS NULL;
SELECT COUNT(*) FROM Owners LEFT JOIN Dogs ON Owners.owner_id = Dogs.owner_id WHERE Dogs.dog_id IS NULL;
SELECT COUNT(*) FROM Professionals p LEFT JOIN Treatments t ON p.professional_id = t.professional_id WHERE t.treatment_id IS NULL;
SELECT COUNT(*) FROM Professionals p LEFT JOIN Treatments t ON p.professional_id = t.professional_id WHERE t.treatment_id IS NULL;
SELECT name, age, weight FROM Dogs WHERE abandoned_yn = '1';
-- Find the states where both owners and professionals live SELECT state FROM Owners INTERSECT SELECT state FROM Professionals; -- Find the dog name, age, and weight of dogs that were abandoned SELECT name, age, weight FROM Dogs WHERE abandoned_yn = '1';
SELECT AVG(age) AS average_age FROM Dogs;
SELECT AVG(age) AS average_age FROM Dogs;
SELECT MAX(age) AS max_age FROM Dogs;
SELECT MAX(age) AS max_age FROM Dogs;
SELECT c1.charge_type AS charge_type, SUM(c2.charge_amount) AS total_cost FROM Charges c1 JOIN Charges c2 ON c1.charge_id = c2.charge_id GROUP BY c1.charge_type;
SELECT c1.charge_type AS Charge_Type, SUM(c2.charge_amount) AS Total_Amount FROM Charges c1 JOIN Charges c2 ON c1.charge_id = c2.charge_id GROUP BY c1.charge_type;
SELECT MAX(charge_amount) AS max_charge_amount FROM Charges;
SELECT T1.charge_type, MAX(T1.charge_amount) AS max_charge_amount FROM Charges AS T1 GROUP BY T1.charge_type;
SELECT email_address, cell_number, home_phone FROM Professionals;
SELECT email_address AS Email, cell_number AS Cell_Phone, home_phone AS Home_Phone FROM Professionals;
SELECT DISTINCT B.breed_name, S.size_description FROM Breeds AS B JOIN Sizes AS S ON 1 = 1;
SELECT DISTINCT B.breed_code, S.size_code FROM Dogs D JOIN Breeds B ON D.breed_code = B.breed_code JOIN Sizes S ON D.size_code = S.size_code;
SELECT P.first_name, TT.treatment_type_description FROM Professionals P JOIN Treatments T ON P.professional_id = T.professional_id JOIN Treatment_Types TT ON T.treatment_type_code = TT.treatment_type_code;
SELECT P.first_name, T.treatment_type_description AS treatment_description FROM Professionals P JOIN Treatments T ON P.professional_id = T.professional_id;
SELECT COUNT(*) FROM singer;
SELECT COUNT(*) FROM singer;
SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC;
SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC;
SELECT Birth_Year, Citizenship FROM singer;
SELECT Birth_Year, Citizenship FROM singer;
SELECT Name FROM singer WHERE Citizenship != 'France';
SELECT Name FROM singer WHERE Citizenship != 'French';
SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949;
SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949;
SELECT Name FROM singer WHERE Net_Worth_Millions = ( SELECT MAX(Net_Worth_Millions) FROM singer );
SELECT Name FROM singer ORDER BY Net_Worth_Millions DESC LIMIT 1;
SELECT Citizenship, COUNT(*) as Number_of_Singers FROM singer GROUP BY Citizenship;
SELECT Citizenship, COUNT(*) AS Singer_Count FROM singer GROUP BY Citizenship;
SELECT Citizenship, COUNT(*) as Count FROM singer GROUP BY Citizenship ORDER BY Count DESC;
SELECT Citizenship, COUNT(*) as Count FROM singer GROUP BY Citizenship ORDER BY Count DESC;
SELECT Citizenship, MAX(Net_Worth_Millions) AS Max_Net_Worth FROM singer GROUP BY Citizenship;
SELECT Citizenship, MAX(Net_Worth_Millions) AS Max_Net_Worth FROM singer GROUP BY Citizenship;
SELECT s.Name, song.Title FROM singer AS s JOIN song ON s.Singer_ID = song.Singer_ID;
SELECT s.Name, so.Title FROM singer s JOIN song so ON s.Singer_ID = so.Singer_ID;
SELECT DISTINCT Name FROM singer WHERE Singer_ID IN ( SELECT Singer_ID FROM song WHERE Sales > 300000 );
SELECT DISTINCT s.Name FROM singer s JOIN song so ON s.Singer_ID = so.Singer_ID WHERE so.Sales > 300000;
SELECT Name, COUNT(DISTINCT Song_ID) as num_songs FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY Name HAVING COUNT(DISTINCT Song_ID) > 1;
SELECT s.Name FROM singer s JOIN ( SELECT Singer_ID, COUNT(*) as Song_Count FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1 ) ss ON s.Singer_ID = ss.Singer_ID;
SELECT s.Name, SUM(s.Sales) AS Total_Sales FROM singer s JOIN song ss ON s.Singer_ID = ss.Singer_ID GROUP BY s.Name;
SELECT s.Name, SUM(sg.Sales) AS Total_Sales FROM singer s JOIN song sg ON s.Singer_ID = sg.Singer_ID GROUP BY s.Name;
SELECT s.Name FROM singer s LEFT JOIN song ON s.Singer_ID = song.Singer_ID WHERE song.Song_ID IS NULL;
SELECT s.Name FROM singer s LEFT JOIN song so ON s.Singer_ID = so.Singer_ID WHERE so.Song_ID IS NULL;
SELECT Citizenship FROM singer WHERE Birth_Year < 1945 OR Birth_Year > 1955 GROUP BY Citizenship;
SELECT Citizenship FROM singer WHERE Birth_Year < 1945 OR Birth_Year > 1955 GROUP BY Citizenship HAVING COUNT(Citizenship) > 1;
SELECT count(*) FROM Other_Available_Features;
SELECT feature_id FROM Other_Available_Features WHERE feature_name = 'AirCon';
SELECT p.property_type_description, COUNT(DISTINCT o.feature_id) AS num_features FROM Properties p JOIN Other_Property_Features opf ON p.property_id = opf.property_id JOIN Other_Available_Features o ON opf.feature_id = o.feature_id GROUP BY p.property_type_code;
SELECT P.property_name FROM Properties P JOIN Ref_Property_Types RPT ON P.property_type_code = RPT.property_type_code WHERE (RPT.property_type_description IN ('House', 'Apartment')) AND P.room_count > 1;
